x	group	y	clickSelects	ymin	ymax	xmin	xmax
0.114791987673358	1	0.954545454545455	2009	0.0454545454545455	0.954545454545455	0.045454545454555	0.18412942989216
0.268875192604015	1	0.954545454545455	2010	0.0454545454545455	0.954545454545455	0.199537750385212	0.338212634822817
0.422958397534672	1	0.954545454545455	2011	0.0454545454545455	0.954545454545455	0.353620955315869	0.492295839753474
0.577041602465328	1	0.954545454545455	2012	0.0454545454545455	0.954545454545455	0.507704160246526	0.646379044684131
0.731124807395985	1	0.954545454545455	2013	0.0454545454545455	0.954545454545455	0.661787365177183	0.800462249614788
0.885208012326642	1	0.954545454545455	2014	0.0454545454545455	0.954545454545455	0.81587057010784	0.954545454545445
